ts_ms,open,high,low,close,volume
1538265600000,6581.0,6642.28,6523.0,6605.0,3698.72106704
1538352000000,6605.0,6639.33,6474.9,6572.83,7146.81077109
1538438400000,6572.83,6591.37,6452.0,6498.46,5444.03636431
1538524800000,6498.47,6507.95,6398.96,6466.03,6264.41952033
1538611200000,6466.03,6603.01,6454.38,6547.45,6676.80282302
1538697600000,6547.45,6641.0,6510.58,6593.94,5347.26443214
1538784000000,6593.94,6594.39,6536.0,6552.43,2725.25647489
1538870400000,6552.42,6585.01,6491.81,6570.0,2625.49820988
1538956800000,6569.99,6681.19,6545.63,6608.07,5447.87548657
1539043200000,6607.53,6612.86,6552.5,6589.48,4580.90974272
1539129600000,6589.48,6591.32,6445.48,6524.56,6387.67198644
1539216000000,6524.56,6524.56,6033.34,6154.69,20730.76349424
1539302400000,6154.68,6235.2,6111.97,6188.01,5574.64739116
1539388800000,6188.01,6212.0,6178.0,6196.0,3842.85929097
1539475200000,6196.01,6288.45,6151.0,6183.49,3763.1183462
1539561600000,6183.52,6810.0,6151.58,6440.42,21436.33656382
1539648000000,6440.43,6493.11,6375.0,6457.11,10080.9913573
1539734400000,6457.1,6459.99,6411.19,6443.7,5507.26662058
1539820800000,6443.69,6489.83,6355.0,6394.96,7212.21394135
1539907200000,6394.96,6409.61,6353.86,6382.99,3816.48535963
1539993600000,6382.99,6420.0,6369.0,6414.0,3425.84267768
1540080000000,6413.99,6452.87,6405.57,6415.88,2611.79072657
1540166400000,6415.87,6427.63,6377.77,6407.65,4004.82602681
1540252800000,6407.64,6411.5,6360.0,6395.14,4036.62569307
1540339200000,6395.13,6471.0,6395.13,6415.98,5193.91688879
1540425600000,6415.97,6422.0,6377.5,6395.58,3747.24490173
1540512000000,6395.58,6450.0,6383.54,6404.87,4134.91005811
1540598400000,6404.87,6421.76,6390.0,6409.12,2332.79150241
1540684800000,6409.11,6415.0,6380.01,6403.62,2142.01330512
1540771200000,6403.63,6414.99,6211.0,6266.0,6986.99576529
1540857600000,6266.0,6289.0,6240.54,6267.63,4101.07125232
1540944000000,6267.63,6353.24,6201.67,6304.18,5229.24512215
1541030400000,6304.18,6360.0,6293.44,6344.0,4490.97798078
1541116800000,6344.0,6378.77,6333.94,6349.8,4182.90368781
1541203200000,6349.8,6351.7,6315.91,6331.96,2572.93306167
1541289600000,6331.96,6464.15,6313.17,6423.28,4055.76910661
1541376000000,6423.29,6439.99,6372.0,6404.0,4088.66689308
1541462400000,6404.0,6449.65,6387.82,6448.5,5512.34724778
1541548800000,6448.5,6540.0,6448.5,6503.12,5832.93617972
1541635200000,6503.12,6511.88,6388.0,6406.24,5335.81077269
1541721600000,6406.24,6415.0,6305.0,6334.89,4588.21636599
1541808000000,6334.89,6374.0,6327.46,6347.42,2421.62395944
1541894400000,6347.42,6360.0,6271.15,6357.6,2363.52860474
1541980800000,6357.6,6383.59,6305.95,6327.87,3731.22277403
1542067200000,6327.87,6328.22,6252.5,6259.34,4686.91466432
1542153600000,6259.35,6293.38,5280.93,5605.46,32734.2371058
1542240000000,5605.01,5645.0,5188.0,5579.52,21893.75591627
1542326400000,5579.5,5609.91,5410.0,5512.24,9359.82281671
1542412800000,5512.26,5544.0,5450.83,5504.17,4784.39720845
1542499200000,5503.34,5665.0,5503.34,5560.0,4724.53451302
1542585600000,5560.0,5560.0,4670.05,4733.5,41591.922304
1542672000000,4736.67,4889.0,4035.0,4349.23,66596.87804572
1542758400000,4349.24,4627.55,4239.01,4545.11,28516.37041797
1542844800000,4545.12,4589.0,4238.69,4265.36,13038.24058241
1542931200000,4268.18,4366.05,4085.73,4283.8,19589.94093581
1543017600000,4283.8,4370.78,3650.84,3774.99,22955.31007799
1543104000000,3775.0,4120.0,3456.78,3936.69,39067.0408264
1543190400000,3936.7,4076.25,3508.0,3731.32,36455.22367637
1543276800000,3731.01,3830.0,3562.9,3775.0,23788.7518536
1543363200000,3775.01,4365.0,3775.0,4225.03,35951.14939353
1543449600000,4224.86,4414.89,4077.88,4248.0,20589.29919427
1543536000000,4247.99,4297.71,3869.0,3976.0,20010.38688175
1543622400000,3976.01,4277.0,3910.08,4142.01,10546.5152018
1543708800000,4142.01,4266.0,4036.0,4103.19,11311.33063575
1543795200000,4102.8,4119.98,3741.95,3833.47,17040.92435324
1543881600000,3833.47,4035.1,3732.43,3901.84,16954.8572436
1543968000000,3901.84,3912.53,3660.0,3694.39,14945.0424373
1544054400000,3694.39,3849.0,3400.0,3433.26,28942.88212469
1544140800000,3433.3,3550.0,3212.0,3380.01,37833.3063615
1544227200000,3380.0,3495.0,3253.66,3401.0,13700.64053347
1544313600000,3401.0,3642.51,3367.79,3531.18,11758.12530578
1544400000000,3531.18,3590.71,3354.97,3410.15,13513.91205579
1544486400000,3410.15,3424.92,3293.49,3349.36,11090.98128121
1544572800000,3350.27,3486.16,3325.58,3430.24,10524.18793316
1544659200000,3430.24,3439.63,3227.96,3265.0,14265.2612416
1544745600000,3265.0,3294.9,3135.0,3195.71,14656.53845193
1544832000000,3195.71,3228.69,3128.89,3183.0,9343.27239692
1544918400000,3183.01,3258.0,3181.24,3195.0,7211.24213116
1545004800000,3194.99,3585.95,3184.28,3496.82,21857.11842817
1545091200000,3497.1,3688.0,3436.5,3667.77,16980.16942551
1545177600000,3667.76,3928.15,3637.17,3682.51,28456.24369309
1545264000000,3682.51,4175.0,3661.5,4075.34,30698.00488972
1545350400000,4075.33,4162.27,3775.0,3839.06,23496.86262526
1545436800000,3839.26,4005.0,3790.16,3980.46,9902.76761597
1545523200000,3981.24,4050.0,3903.6,3944.93,10282.4571108
1545609600000,3944.92,4239.37,3944.92,4034.0,19713.64189269
1545696000000,4034.0,4045.41,3675.86,3780.0,13871.75447137
1545782400000,3780.0,3849.2,3685.02,3809.88,9409.62555727
1545868800000,3809.88,3841.21,3567.0,3589.89,13433.23545408
1545955200000,3589.89,3971.58,3576.12,3888.06,16776.66567306
1546041600000,3887.58,3944.33,3706.0,3729.31,9781.01832186
1546128000000,3729.31,3863.06,3691.01,3829.0,8725.83851536
1546214400000,3829.0,3835.4,3625.0,3691.86,12799.94262556
1546300800000,3691.87,3841.17,3651.02,3826.1,10812.88498825
1546387200000,3826.1,3916.57,3770.07,3890.79,9982.47084577
1546473600000,3890.8,3893.8,3758.07,3787.57,9327.64708895
1546560000000,3787.57,3849.0,3730.0,3820.82,9225.1505004
1546646400000,3820.82,3874.12,3775.0,3798.62,6451.00775001
1546732800000,3799.99,4088.0,3756.01,4040.99,10057.45367318
1546819200000,4040.98,4070.0,3968.79,4006.01,9973.66538481
1546905600000,4005.97,4114.8,3943.36,3993.86,13959.39645383
1546992000000,3993.85,4042.2,3962.12,4004.12,10704.12810583
1547078400000,4004.13,4035.21,3560.0,3626.12,21869.18380217
1547164800000,3626.12,3699.99,3576.0,3635.69,14489.68866805
1547251200000,3634.73,3649.18,3557.29,3619.41,5793.59903748
1547337600000,3619.38,3641.86,3481.54,3514.24,8288.70074802
1547424000000,3514.24,3711.11,3509.24,3664.19,11241.43679748
1547510400000,3664.18,3684.38,3538.63,3580.76,10894.51487451
1547596800000,3580.19,3666.73,3572.52,3609.71,8894.45981244
1547683200000,3609.71,3657.0,3541.0,3640.65,8924.86466717
1547769600000,3640.64,3643.69,3580.16,3607.85,5977.23699338
1547856000000,3607.85,3765.9,3604.9,3682.65,6068.64620532
1547942400000,3683.5,3703.39,3481.01,3536.19,7430.51959727
1548028800000,3537.56,3568.95,3487.37,3531.76,6493.83265776
1548115200000,3531.75,3611.5,3425.0,3577.03,9658.63220705
1548201600000,3577.04,3614.47,3523.64,3553.01,8205.65630491
1548288000000,3553.01,3595.83,3530.1,3568.97,5827.07203747
1548374400000,3568.97,3578.79,3510.01,3562.17,6834.07115259
1548460800000,3562.17,3657.76,3540.0,3556.07,5602.74054612
1548547200000,3556.07,3562.9,3470.14,3531.02,4286.50898961
1548633600000,3531.02,3535.92,3374.01,3429.95,13775.65442083
1548720000000,3429.95,3438.4,3337.87,3397.42,8709.69730139
1548806400000,3395.74,3459.41,3372.97,3437.55,8513.95881185
1548892800000,3437.55,3473.4,3396.74,3411.5,7405.39614964
1548979200000,3411.5,3458.26,3369.62,3437.5,8806.60171078
1549065600000,3437.5,3483.25,3414.49,3468.43,3967.92350855
1549152000000,3468.43,3471.76,3386.45,3414.78,4606.56891409
1549238400000,3415.69,3435.0,3395.1,3409.57,6032.81895284
1549324800000,3409.57,3429.46,3400.0,3428.4,6385.43577243
1549411200000,3428.41,3441.0,3340.8,3367.36,9820.67219128
1549497600000,3366.01,3383.14,3352.01,3359.0,8613.79912675
1549584000000,3358.99,3711.0,3344.0,3621.99,17649.47598021
1549670400000,3622.0,3644.08,3597.0,3623.73,5155.45743968
1549756800000,3623.73,3654.28,3578.59,3648.84,5364.52948065
1549843200000,3648.85,3652.0,3579.38,3590.36,8819.26148262
1549929600000,3590.36,3618.77,3550.0,3588.06,8347.13611385
1550016000000,3588.06,3627.99,3562.98,3576.68,7024.94220353
1550102400000,3576.69,3589.0,3535.1,3561.5,6197.23550751
1550188800000,3561.49,3620.22,3545.89,3566.59,7447.04312687
1550275200000,3566.59,3607.36,3565.5,3582.37,4351.61748343
1550361600000,3582.37,3675.0,3557.43,3625.08,6402.7929
1550448000000,3625.08,3917.0,3616.18,3867.0,16895.18406274
1550534400000,3867.0,3969.54,3841.54,3888.01,14845.22658779
1550620800000,3888.37,3967.19,3867.13,3938.99,8929.2721525
1550707200000,3939.0,3988.0,3869.45,3897.71,8806.93272354
1550793600000,3897.71,3956.43,3886.15,3942.02,7667.21817378
1550880000000,3942.02,4156.1,3911.3,4110.0,10844.79746285
1550966400000,4110.0,4188.79,3712.84,3734.22,17002.16745501
1551052800000,3734.23,3860.0,3731.09,3818.79,11164.08173195
1551139200000,3818.78,3826.37,3763.71,3799.48,6520.29872931
1551225600000,3799.49,3823.13,3655.0,3799.91,8297.56906415
1551312000000,3800.35,3910.0,3754.37,3792.14,9852.47269969
1551398400000,3792.14,3843.0,3791.31,3806.17,6816.69897242
1551484800000,3806.17,3818.08,3763.0,3809.7,3720.64470762
1551571200000,3809.7,3815.48,3763.62,3786.93,4100.67673393
1551657600000,3786.93,3804.99,3672.39,3700.72,8335.76872427
1551744000000,3700.02,3876.65,3692.36,3844.59,9534.91911905
1551830400000,3844.59,3894.7,3812.0,3851.89,6911.18572899
1551916800000,3851.89,3891.0,3830.79,3857.05,7308.01574651
1552003200000,3857.04,3910.88,3771.0,3843.12,8988.38343108
1552089600000,3842.62,3947.33,3834.59,3917.0,5821.05637535
1552176000000,3917.0,3917.0,3867.84,3900.92,3602.23313878
1552262400000,3900.93,3911.83,3817.01,3849.68,6170.4651356
1552348800000,3849.67,3875.33,3796.71,3860.0,6921.17284956
1552435200000,3860.0,3871.02,3827.5,3851.02,5689.69622247
1552521600000,3851.02,3900.0,3779.28,3853.95,7895.18815498
1552608000000,3853.95,3910.0,3846.79,3902.8,6794.31389855
1552694400000,3902.8,4037.47,3900.89,3990.0,6801.89533817
1552780800000,3990.0,3991.0,3936.3,3967.01,3579.86643543
1552867200000,3967.01,4015.7,3937.69,3970.5,5613.64637341
1552953600000,3969.68,4009.61,3952.08,4000.85,5889.02569989
1553040000000,4000.85,4044.82,3965.43,4031.85,7321.39290672
1553126400000,4032.68,4056.33,3915.14,3972.76,9362.01127686
1553212800000,3972.76,3998.01,3961.7,3983.78,5137.20746387
1553299200000,3983.77,3997.01,3960.25,3983.43,4145.33997822
1553385600000,3982.45,3982.45,3946.0,3969.52,2699.83001403
1553472000000,3969.52,3976.47,3858.0,3907.53,6471.85662029
1553558400000,3907.54,3923.9,3880.64,3921.45,4279.07361049
1553644800000,3922.41,4035.8,3914.9,4026.53,6852.41006794
1553731200000,4026.54,4026.54,3994.0,4011.17,4867.33830466
1553817600000,4011.98,4101.5,4007.78,4091.01,9955.46857667
1553904000000,4091.01,4131.87,4042.51,4094.14,5262.21344691
1553990400000,4094.14,4103.0,4077.01,4094.99,3140.83701306
1554076800000,4095.0,4149.5,4051.53,4137.0,7951.26492707
1554163200000,4137.01,5121.0,4132.02,4901.93,38406.93211632
1554249600000,4901.92,5345.0,4787.11,4975.97,39435.72650644
1554336000000,4975.13,5071.34,4778.0,4906.49,16348.20012368
1554422400000,4907.92,5066.59,4887.34,5040.66,11681.37430365
1554508800000,5040.95,5244.04,4925.0,5049.22,12091.44129438
1554595200000,5049.18,5270.33,5029.7,5194.79,10156.6009031
1554681600000,5194.76,5352.5,5132.28,5285.54,15666.45276154
1554768000000,5286.82,5287.0,5145.0,5187.21,9741.06958958
1554854400000,5187.21,5488.0,5164.49,5318.58,16740.40012691
1554940800000,5322.02,5342.74,4967.24,5041.3,16499.10831947
1555027200000,5040.11,5118.56,4901.99,5078.19,9952.12636385
1555113600000,5078.19,5123.28,5036.74,5066.22,4288.93959827
1555200000000,5065.02,5191.19,5013.81,5164.27,4408.9676634
1555286400000,5163.81,5193.01,4945.54,5029.99,10155.67146076
1555372800000,5029.99,5229.97,5016.45,5202.9,8624.24494496
1555459200000,5201.21,5272.32,5173.11,5227.0,7415.7258123
1555545600000,5227.0,5318.18,5222.26,5281.81,8234.19965894
1555632000000,5280.5,5359.47,5196.7,5290.36,6330.55080825
1555718400000,5290.37,5359.98,5260.24,5319.89,4905.68285834
1555804800000,5319.9,5349.16,5213.34,5297.64,5748.50732462
1555891200000,5297.64,5440.84,5250.45,5387.6,12286.70533914
1555977600000,5387.6,5650.01,5361.01,5532.75,18208.5965253
1556064000000,5532.75,5624.47,5374.0,5441.9,15137.83284352
1556150400000,5440.59,5512.12,4963.0,5134.81,18152.86625521
1556236800000,5134.82,5295.03,5041.14,5159.51,14423.59230926
1556323200000,5159.5,5221.24,5117.46,5170.6,4268.747635
1556409600000,5171.9,5214.5,5101.0,5155.0,4913.46465612
1556496000000,5155.0,5189.54,5072.01,5148.25,7338.23455569
1556582400000,5148.25,5285.0,5126.25,5270.69,7270.79721224
1556668800000,5270.68,5358.39,5265.61,5321.15,7327.28530895
1556755200000,5321.15,5422.99,5306.09,5390.01,7324.97455784
1556841600000,5390.0,5796.93,5363.0,5657.4,19730.73219167
1556928000000,5657.41,5846.88,5512.0,5770.01,11070.84484696
1557014400000,5770.01,5782.22,5627.35,5715.86,5764.75926622
1557100800000,5715.86,5753.66,5564.93,5687.9,9144.01872377
1557187200000,5687.9,5974.51,5687.9,5748.45,16066.74315422
1557273600000,5748.47,5990.0,5656.26,5948.41,12720.17516002
1557360000000,5947.0,6171.1,5934.49,6153.09,15697.64557254
1557446400000,6153.09,6430.0,6108.81,6343.14,17600.38078264
1557532800000,6342.99,7464.13,6342.98,7219.95,37819.24015936
1557619200000,7215.02,7581.82,6755.0,6979.76,41012.54156875
1557705600000,6979.24,8195.0,6864.93,7824.93,47215.37160625
1557792000000,7822.88,8350.0,7621.27,7990.92,39515.75092642
1557878400000,7990.92,8308.16,7831.77,8203.32,24928.15679387
1557964800000,8203.33,8388.0,7660.74,7878.96,29391.33326238
1558051200000,7881.39,7940.75,6600.0,7363.69,47374.72004433
1558137600000,7363.85,7491.22,7204.42,7262.4,11074.40023056
1558224000000,7262.39,8315.0,7252.58,8200.0,25170.35141068
1558310400000,8194.34,8199.53,7570.31,7999.54,25402.08288327
1558396800000,7998.94,8112.99,7805.34,7951.7,14246.43358032
1558483200000,7951.69,8044.32,7506.12,7626.48,17522.65516801
1558569600000,7622.25,7984.9,7467.1,7881.98,14905.94956167
1558656000000,7878.16,8175.0,7794.73,8001.7,14767.93865471
1558742400000,8001.69,8149.0,7941.25,8063.81,5373.26586404
1558828800000,8063.68,8793.97,7881.7,8731.72,19430.80768485
1558915200000,8732.34,8947.88,8611.44,8772.29,18163.72218119
1559001600000,8772.29,8822.46,8545.0,8715.36,11990.4786465
1559088000000,8715.36,8760.43,8426.09,8662.44,12327.60538948
1559174400000,8662.44,9090.0,7972.0,8279.69,31707.59661067
1559260800000,8279.69,8580.0,8110.0,8554.06,16598.9906999
1559347200000,8554.06,8618.0,8452.21,8558.95,7486.03153748
1559433600000,8558.8,8834.0,8550.0,8736.55,5865.28679631
1559520000000,8736.55,8742.48,8030.46,8107.96,16677.69381419
1559606400000,8104.95,8104.95,7427.0,7670.96,30486.58038816
1559692800000,7671.07,7932.87,7570.0,7789.48,13294.21843767
1559779200000,7787.36,7874.68,7450.0,7805.0,12526.0791548
1559865600000,7805.0,8134.29,7756.79,7998.13,12669.68777089
1559952000000,7998.13,8059.99,7786.01,7930.14,5088.51192976
1560038400000,7930.14,7960.0,7508.77,7634.58,7667.4720151
1560124800000,7635.05,8097.35,7516.9,8015.69,9866.51844682
1560211200000,8015.7,8057.19,7702.83,7918.17,7810.18254388
1560297600000,7913.64,8292.43,7817.0,8176.02,12826.8715595
1560384000000,8176.03,8329.99,8048.75,8239.04,8631.6679812
1560470400000,8239.04,8738.92,8180.08,8697.46,12739.93242229
1560556800000,8697.45,8916.63,8588.7,8860.23,9997.17582098
1560643200000,8856.13,9388.0,8799.7,8975.0,22620.39051169
1560729600000,8975.78,9475.0,8975.78,9333.14,20653.48868711
1560816000000,9333.08,9359.48,8919.72,9078.48,16415.4159215
1560902400000,9078.48,9319.5,9035.75,9277.54,9225.45675764
1560988800000,9277.55,9599.0,9210.3,9531.21,12144.51015941
1561075200000,9531.21,10245.0,9531.21,10236.2,24905.11878991
1561161600000,10235.59,11215.89,10080.0,10666.86,38347.96821307
1561248000000,10666.87,11284.44,10490.0,10833.02,17386.65814456
1561334400000,10833.0,11091.97,10550.21,11032.32,15499.05518954
1561420800000,11030.8,11788.88,10997.0,11755.53,25027.55358061
1561507200000,11754.25,13868.44,11350.0,12927.44,82377.604193
1561593600000,12927.44,13358.68,10300.0,11159.29,77275.98772137
1561680000000,11159.29,12444.77,10737.87,12360.45,42092.85495596
1561766400000,12360.42,12379.99,11318.94,11865.29,28879.34994129
1561852800000,11869.84,12200.0,10650.06,10761.26,28722.48538952
1561939200000,10761.26,11210.52,9953.0,10577.63,39825.95471069
1562025600000,10578.23,10925.0,9651.0,10829.18,43614.89365309
1562112000000,10829.19,12014.6,10829.19,11976.42,38216.68004129
1562198400000,11976.01,12064.26,11035.01,11136.0,22601.37480257
1562284800000,11137.87,11449.51,10761.8,11004.51,20737.37976413
1562371200000,10994.99,11723.6,10980.09,11237.77,15612.77821957
1562457600000,11237.77,11620.0,11084.31,11474.42,11293.22901394
1562544000000,11474.44,12395.0,11328.01,12293.53,20423.56124492
1562630400000,12293.39,12829.96,12105.32,12571.11,27431.42201721
1562716800000,12572.12,13202.63,11553.21,12097.96,41379.8431996
1562803200000,12097.48,12097.93,10933.0,11349.0,37301.32072503
1562889600000,11348.56,11950.0,11079.59,11802.0,18541.25295757
1562976000000,11797.53,11845.0,10814.4,11370.08,18417.60494114
1563062400000,11370.06,11467.27,10084.4,10185.03,25829.61014172
1563148800000,10190.91,11080.01,9857.27,10854.47,34137.37304062
1563235200000,10856.41,11040.0,9350.0,9422.72,43610.3814887
1563321600000,9429.8,9998.0,9071.0,9696.31,35319.410925
1563408000000,9696.39,10799.0,9291.0,10649.07,33044.50123646
1563494400000,10652.76,10777.21,10111.0,10538.06,19729.47932166
1563580800000,10536.92,11112.31,10360.65,10761.03,18390.4921253
1563667200000,10761.03,10835.0,10320.0,10590.7,11939.86553507
1563753600000,10590.71,10688.14,10060.0,10323.39,15798.9279419
1563840000000,10324.13,10324.28,9800.23,9840.12,18060.8898857
1563926400000,9848.9,9919.08,9507.38,9772.6,18264.50732336
1564012800000,9772.59,10184.99,9734.58,9883.33,13297.26756531
1564099200000,9880.86,9898.03,9657.21,9843.0,10732.61028519
1564185600000,9843.0,10248.41,9292.0,9479.98,18982.08417104
1564272000000,9469.37,9669.11,9108.88,9533.0,10054.74987437
1564358400000,9533.0,9729.87,9356.75,9495.01,10565.16661892
1564444800000,9499.21,9839.83,9371.96,9589.01,9411.16267094
1564531200000,9589.01,10135.12,9570.01,10087.3,12849.73773412
1564617600000,10089.97,10497.0,9881.0,10405.94,14432.5695627
1564704000000,10404.41,10670.0,10321.42,10533.01,13217.84401203
1564790400000,10533.62,10922.08,10500.0,10820.76,10082.35714313
1564876800000,10822.09,11089.74,10572.0,10977.51,11813.6738868
1564963200000,10977.98,11950.0,10977.98,11819.49,23345.19630495
1565049600000,11811.75,12320.4,11187.0,11465.49,24773.04936684
1565136000000,11465.49,12147.0,11366.26,11975.03,22145.48730119
1565222400000,11983.41,12050.0,11451.0,11981.0,14887.10999049
1565308800000,11982.39,12040.0,11651.89,11856.1,11774.51896894
1565395200000,11860.62,11969.99,11170.0,11280.95,13852.24742434
1565481600000,11280.95,11585.0,11088.88,11540.76,7329.58936485
1565568000000,11540.76,11555.55,11222.4,11389.28,6095.28181493
1565654400000,11389.25,11438.39,10746.0,10854.92,12500.34295603
1565740800000,10854.92,10859.97,9888.88,10025.86,24889.57722872
1565827200000,10021.13,10445.0,9470.0,10300.01,27939.82663467
1565913600000,10300.01,10539.9,9739.99,10352.78,19532.59596641
1566000000000,10352.78,10475.82,9978.0,10217.79,7307.99789432
1566086400000,10217.99,10513.45,10066.66,10315.48,6794.78437545
1566172800000,10315.48,10938.76,10265.0,10920.0,12220.3862029
1566259200000,10917.94,10953.0,10555.7,10769.09,8820.93622259
1566345600000,10768.49,10800.0,9841.59,10130.0,17445.28744509
1566432000000,10133.34,10237.53,9759.0,10107.15,10912.33836991
1566518400000,10105.61,10478.0,10035.84,10410.85,9413.53218337
1566604800000,10413.45,10429.0,9886.26,10147.96,7987.20795651
1566691200000,10148.0,10374.85,9899.95,10138.72,7288.06423633
1566777600000,10142.0,10680.0,10140.9,10361.65,14125.38101325
1566864000000,10361.65,10379.87,10019.56,10171.85,7514.28766499
1566950400000,10171.95,10277.0,9522.93,9714.31,17637.06892056
1567036800000,9714.01,9717.03,9321.73,9495.0,14421.69716916
1567123200000,9494.8,9699.0,9337.97,9582.42,8734.15084369
1567209600000,9582.42,9707.48,9436.2,9600.86,4057.20202851
1567296000000,9600.86,9840.0,9539.58,9766.52,4200.85038239
1567382400000,9766.62,10486.77,9756.54,10381.26,11794.06048881
1567468800000,10381.26,10790.0,10280.0,10628.48,15518.02066249
1567555200000,10628.48,10833.14,10380.0,10581.84,12180.82546922
1567641600000,10581.84,10666.43,10452.15,10574.73,7432.47882878
1567728000000,10574.28,10939.34,10182.0,10308.92,15732.60470722
1567814400000,10308.9,10580.0,10304.52,10484.37,4381.36082048
1567900800000,10484.37,10595.0,10231.13,10398.97,4915.56585169
1567987200000,10401.13,10541.75,10059.99,10310.0,9745.07271844
1568073600000,10310.01,10389.26,9916.0,10093.01,8098.57574372
1568160000000,10093.0,10297.12,9851.97,10160.2,8374.04003496
1568246400000,10158.81,10460.0,10040.0,10423.72,7625.24967791
1568332800000,10423.85,10452.5,10157.0,10365.93,6909.03483326
1568419200000,10365.94,10439.0,10223.36,10360.25,4470.31545378
1568505600000,10360.01,10380.0,10263.39,10304.46,2745.26528355
1568592000000,10303.66,10379.98,10068.42,10262.54,7785.7271484
1568678400000,10262.54,10276.18,10135.44,10185.39,5716.08222324
1568764800000,10185.42,10258.0,10074.08,10155.26,5627.58140023
1568851200000,10156.22,10379.15,9585.86,10275.01,15625.02434239
1568937600000,10275.01,10309.84,10056.3,10168.85,6183.91792313
1569024000000,10168.85,10170.15,9917.34,9973.99,5043.0795144
1569110400000,9973.99,10097.0,9848.37,10026.8,5276.95241027
1569196800000,10026.79,10051.15,9609.37,9693.74,11355.88878537
1569283200000,9693.74,9777.16,8159.35,8530.01,38736.2261491
1569369600000,8530.01,8743.86,8222.01,8438.35,23524.43263014
1569456000000,8438.35,8464.08,7712.45,8060.0,27664.78945578
1569542400000,8060.0,8290.0,7861.02,8193.99,15914.66412076
1569628800000,8193.99,8343.0,8015.25,8217.47,9039.55200543
1569715200000,8217.47,8246.87,7902.96,8052.4,7142.36916333
1569801600000,8054.09,8393.23,7701.0,8304.96,15142.61949966
1569888000000,8304.95,8535.0,8200.0,8321.52,12266.35796784
1569974400000,8321.87,8391.0,8168.85,8381.72,7016.97195206
1570060800000,8381.72,8419.95,8059.22,8240.41,7778.11842343
1570147200000,8241.27,8241.35,8002.21,8156.67,7715.28010237
1570233600000,8156.68,8200.0,8020.2,8147.63,3826.82870697
1570320000000,8147.63,8176.18,7780.85,7859.79,8697.93975986
1570406400000,7859.79,8310.57,7762.35,8209.0,10012.00725014
1570492800000,8208.99,8342.97,8107.26,8180.0,5857.54021433
1570579200000,8180.0,8712.45,8121.0,8590.0,14459.7776891
1570665600000,8590.01,8660.0,8452.5,8587.5,7908.66988763
1570752000000,8587.49,8826.0,8226.0,8267.33,12446.84471206
1570838400000,8263.02,8425.0,8261.46,8309.03,3046.40450951
1570924800000,8309.03,8469.02,8146.47,8282.97,5858.03981575
1571011200000,8282.96,8409.0,8215.66,8355.0,4462.4931302
1571097600000,8355.0,8420.0,8085.65,8162.44,8558.56827956
1571184000000,8162.44,8171.59,7908.86,7993.54,8489.99546525
1571270400000,7995.81,8124.42,7937.01,8076.2,4909.27039643
1571356800000,8076.94,8117.77,7814.08,7954.16,7071.35598576
1571443200000,7954.15,8099.98,7873.46,7965.28,4839.48919554
1571529600000,7965.27,8309.0,7875.01,8236.12,6162.04807515
1571616000000,8235.94,8349.84,8156.0,8209.92,6137.13312184
1571702400000,8209.92,8317.14,7998.9,8024.72,6015.86741941
1571788800000,8024.0,8049.0,7296.44,7474.85,19159.93039884
1571875200000,7475.54,7509.99,7359.48,7430.87,7972.6408295
1571961600000,7430.87,8800.1,7389.91,8668.0,27140.20895781
1572048000000,8668.0,10540.49,8645.01,9259.78,53383.40194086
1572134400000,9259.98,9826.72,9102.33,9548.84,19636.4291242
1572220800000,9555.89,9939.69,9180.59,9226.5,16736.97258328
1572307200000,9225.06,9575.0,9068.19,9430.8,12640.19748534
1572393600000,9431.36,9431.36,8991.33,9164.44,9862.67699421
1572480000000,9164.45,9433.0,8950.0,9159.48,8326.9619179
1572566400000,9159.96,9299.99,9057.27,9253.12,7774.27145408
1572652800000,9253.09,9393.0,9210.0,9308.52,4559.26538837
1572739200000,9308.52,9380.0,9068.3,9206.52,4294.50041401
1572825600000,9206.52,9600.0,9127.0,9412.53,8361.9587774
1572912000000,9412.63,9474.89,9169.84,9322.09,7581.21667266
1572998400000,9322.09,9450.0,9253.66,9341.27,6829.68611819
1573084800000,9341.27,9375.16,9075.0,9198.84,5989.36091519
1573171200000,9198.85,9246.0,8660.0,8763.01,12876.55531942
1573257600000,8763.01,8873.48,8712.52,8807.89,4175.00938447
1573344000000,8807.89,9150.0,8731.43,9032.23,6070.46798596
1573430400000,9032.23,9067.34,8590.0,8721.54,7049.92853839
1573516800000,8721.53,8870.0,8556.56,8810.0,6272.86259557
1573603200000,8811.0,8838.8,8705.0,8758.34,4486.2787504
1573689600000,8758.34,8784.61,8558.01,8630.0,5607.47902352
1573776000000,8630.01,8773.22,8361.0,8457.48,10940.91541078
1573862400000,8457.48,8531.03,8423.0,8481.0,2712.33956982
1573948800000,8481.0,8637.01,8371.02,8500.01,3754.24485434
1574035200000,8501.0,8501.01,8015.0,8168.84,9864.11956342
1574121600000,8168.84,8197.82,7980.07,8123.36,7360.99550259
1574208000000,8123.36,8222.41,8030.05,8082.96,5296.45566165
1574294400000,8082.97,8114.97,7374.5,7616.46,16947.0184322
1574380800000,7616.48,7720.0,6775.47,7283.03,33676.50950942
1574467200000,7283.19,7361.41,7102.21,7329.29,7728.4239895
1574553600000,7329.29,7344.0,6865.0,6908.64,10695.00788503
1574640000000,6908.64,7379.99,6526.0,7127.01,27124.48255363
1574726400000,7127.01,7340.59,7021.84,7162.67,11857.43287032
